caso_id,tomo,tipo_cambio,metodo,old_outcome,new_outcome,old_vp,new_vp,old_n,new_n,old_pet,new_pet,new_firma
347_p1288,347,mejora_gano_firma,reversa_con_firma,otro,hace_lugar,sin_firma,segun_su_voto,0,4,"En consecuencia, sostuvo que la derogación de las limitacion","Por ello, oída la señora Procuradora Fiscal, se hace lugar a",Horacio Rosatti — Carlos Fernando Rosenkrantz (según su voto)— Juan Carlos Maque
347_p1327,347,mejora_gano_firma,reversa_con_firma,otro,confirma,sin_firma,segun_su_voto,0,4,"Por todo ello, corresponde incluir en el haber mensual con c","Por ello, de conformidad con lo dictaminado por la señora Pr",Horacio Rosatti — Carlos Fernando Rosenkrantz (según su voto)— Juan Carlos Maque
347_p1632,347,mejora_gano_firma,reversa_con_firma,otro,hace_lugar,sin_firma,segun_su_voto,0,4,"En consecuencia, consideró que la actitud del fisco imposibi","Por ello, se hace lugar a la queja, se declara procedente el",Horacio Rosatti — Carlos Fernando Rosenkrantz (según su voto)— Juan Carlos Maque
347_p1807,347,mejora_gano_firma,reversa_con_firma,otro,hace_lugar,sin_firma,segun_su_voto,0,4,de conformidad con lo normado en los arts. 78 y 84 del Códig,"Por ello, se hace lugar a la queja, se declara procedente el",Horacio Rosatti (según su voto)— Carlos Fernando Rosenkrantz — Juan Carlos Maque
347_p1891,347,mejora_gano_firma,reversa_con_firma,otro,hace_lugar,sin_firma,mixed,0,4,"En consecuencia, la conformación de los convoyes pueden muta","Por ello, habiendo dictaminado el señor Procurador Fiscal, s",Horacio Rosatti (en disidencia)— Carlos Fernando Rosenkrantz (según su voto)— Ju
347_p2002,347,mejora_gano_firma,reversa_con_firma,inadmisible_280,inadmisible_280,sin_firma,segun_su_voto,0,4,"En consecuencia, resulta evidente que, al examinar el mérito","Por ello, de conformidad con lo dictaminado por la señora Pr",Horacio Rosatti — Carlos Fernando Rosenkrantz (según su voto)— Juan Carlos Maque
347_p2025,347,mejora_gano_firma,reversa_con_firma,otro,desestima,sin_firma,segun_su_voto,0,4,"Por ello, todo recurso extraordinario federal debe demostrar","Por ello, se desestima la queja. Intímese a la parte recurre",Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Lu
347_p2115,347,mejora_gano_firma,reversa_con_firma,otro,hace_lugar,sin_firma,segun_su_voto,0,4,de conformidad con la legislación nacional y en forma apropi,"Por ello, oída la señora Procuradora Fiscal, se hace lugar a",Horacio Rosatti — Carlos Fernando Rosenkrantz (según su voto)— Juan Carlos Maque
347_p2286,347,cambio_outcome,reversa_con_firma,otro,competencia,disidencia,disidencia,4,4,"En consecuencia, se resuelve aplicar esta nueva jurisprudenc","Por ello, habiendo dictaminado el señor Procurador General d",Horacio Rosatti — Carlos Fernando Rosenkrantz (en disidencia)— Juan Carlos Maque
348_p189,348,mejora_gano_firma,reversa_con_firma,otro,procedente,sin_firma,segun_su_voto,0,3,"Por ello, una ley en sentido formal, que no pone en ejercici","Por ello, habiendo dictaminado el señor Procurador Fiscal, s",Horacio Rosatti (según su voto)— Carlos Fernando Rosenkrantz — Ricardo Luis Lore
348_p405,348,mejora_gano_firma,reversa_con_firma,otro,otro,sin_firma,segun_su_voto,0,3,"En consecuencia, las cuestiones propuestas han quedado ceñid","Por ello, y habiendo dictaminado la señora Procuradora Fisca",Horacio Rosatti (según su voto)— Carlos Fernando Rosenkrantz — Ricardo Luis Lore
348_p419,348,mejora_gano_firma,reversa_con_firma,otro,otro,sin_firma,segun_su_voto,0,3,"Por ello, objeta que la demandada le exija el cobro de regal","Por ello, y de conformidad con lo dictaminado por la señora ",Horacio Rosatti — Carlos Fernando Rosenkrantz (según su voto)— Ricardo Luis Lore
348_p813,348,mejora_gano_firma,reversa_con_firma,otro,otro,sin_firma,segun_su_voto,0,3,De conformidad con esa opinión el Tribunal declaró a fs. 20 ,"Por ello, se resuelve: Rechazar la demanda promovida por el ",Horacio Rosatti (según su voto)— Carlos Fernando Rosenkrantz — Ricardo Luis Lore
348_p983,348,mejora_gano_firma,reversa_con_firma,otro,originaria,sin_firma,segun_su_voto,0,3,"En consecuencia, ordenó: (i) el cese inmediato de los efecto","Por ello, se resuelve: I. Hacer lugar parcialmente a la pres",Horacio Rosatti — Carlos Fernando Rosenkrantz — Ricardo Luis Lorenzetti (según s
348_p1357,348,mejora_gano_firma,reversa_con_firma,otro,hace_lugar,sin_firma,disidencia,0,3,"Por ello, cualquier restricción a la libertad antes de la co","Por ello, con el alcance indicado, se hace lugar a la queja,",Horacio Rosatti — Carlos Fernando Rosenkrantz — Ricardo Luis Lorenzetti (en disi
349_p40,349,REGRESION_menos_jueces,reversa_con_firma,otro,inadmisible_280,unanime,mixed,3,2,"Por ello, oído el señor Procurador General de la Nación inte","Por ello, se desestima la presentación directa. Declárase pe",Horacio Rosatti (en disidencia)— Ricardo Luis Lorenzetti (según su voto)— Beatri
349_p166,349,mejora_gano_firma,reversa_con_firma,otro,otro,sin_firma,segun_su_voto,0,3,por ello implican una vulneración (explícita ni elíptica) de,"Por ello, el Tribunal resuelve: I) Tener por desistido el re",Horacio Rosatti (según su voto)— Carlos Fernando Rosenkrantz — Ricardo Luis Lore
